ID Imagem,ID Folha,Perímetro,Primeira Diferença
Teste11,04,2936,1617001700170170170170017170170170170170017017017000017001717017001700170017017000170017000170001700017017017000017000170000170001700170017000017000170001700001700001700001700017000001700017000017000017000001700000017000001700000001700000001700000000000000017000000000000000000000017000000000000000000000000007100000000000710000000000000000000000000000000000000000000000000007100000000000000000000710000000000000710000000000000710000000000000000007100000000000071000000000710000000007100000071000000710007100071000710000710007100071000710071000710007100710071007100071710071007107107107107100717107107107107107100710071007100710000007100071000710007107100000000000000000000000000000000000000000000000000000000000000000000007016000000000007107170717007100071000007100000000000000000000000710170000000000000000001700000170001700017000170017017017017017017001701700171701701701700170017001700017017000000170017000017000170001700000170000170001700001700000017000000000017000000000017000000001700000000170000000001700000000017000000000170000000000000170000000000000170000000000000000000161170000000017000000000000000170000000001700000000000170000000000000170000000000000000000000000000000000000000007100000007100000000000000007261000000000000000007100000000000007100000000710000000710000000007100007100000071000007100071000000710071000007100071000007107107107107100710071007107171007107171007171071717171717107171710710071000710710710717107107171071071710071071717171071760
Teste11,05,8230,70000000000000000007117000160100710001700000072700000000071000000000016100000727000007101610170071000000000001700000000000170007100017007117710161017072700000071000000000710071000071000000007107100071071177116171071000717100000071000710071710007107017017170017170171701701710701710717171717171717017017017170170170017171717017171701717010710717171701717001700000017017701710000170170160171071071000161710701007100070101601007710001007072710717010701007171071070100017710001701701700000000007100170701000071177000100170071000070100700100071717011771710710000710017710000710070101700710001707011717717101771000007171717107017710170117700170001070171700010070170107017017001701160170011770016200701701170701007001700017171717170017107017010070100701717170107100717001717107017010071717107171717010717017171701701717107017107107170107010070171710717171071007171070170107017171717017107171070017001711600001017700170001701701717171701077101700001700017001707101700170170017017000017171717001071710700171700171717170017170100070017017171717001710701007000170017017001700170001071717010070171070710107017017010717001701700177101070017000000000170017017001717171701105100171701071710070001071717001717177110700017711710007100017017017170170170170000017017017017001700000170017100707176017107017000170071717116100000711771000071710161717270170000717100000000710000710710007100007171717170171701717117701717117702700711771000071711700007117071016172707101700017007117000017071170016271700000071000000000000000170017000107711700727017001700071017710000000000000000071016100000017710000000001700007100001700000000000000017000000007100000177171710161727007116270071170710007117001700017001771017000017071000170170710170000170727001070000000000711700000000000000001610170000000071000000007100071000071070171177171717017170170171701701717001727010017701017170170170170710007171177107107107171071071710701071717010161717161001700017001701177727017001771011600711700017007117001770270017017710000711700001707101701617117017071000711771001617270710177027071011600710000710710000000717171000071710007171000000710000007100071007100000007171702700711771000071177171000071710000701711771717270710161717270710161717270717027007100071701717171007171717171701717017170171701701701701717710000170170171701000711700171700170000177100170000710000000007100000007171701717170170171701717017170171701717017017170170171701717017017170170170171701701701701610001701701701762017017717117017701001707100071711771071000717010000711771000000071071710717117070107072007171710071717171070017000171701710701700001701701701700017017171700017000170000010700017170711700170000000000171771016101771000000000000000007100000000000000726107100007100000710000071071710000710000000071000710710710007107107171710717107107171701717171717171717171717170171701717017171701701717017017017001700170071071170071000071000710000710071000071007171701071717171170007101700000017010717171717171071710000071071071001700017010177171171701700710100070710117701717017017170171701717017170171000717170171701717170171710007170171717017010710007017170171701717017170171000717170171701717171000717017017171701701717017170171701071007171701717017170171701717010000717017017172707170171701710161701717170100007170100007171710000701717100071717017100007017100007170100160171701707100170016171701070017000170001617071000071700017001700711771707100171701701717017017171727717170171717100071701717017170171701717116171717017170171711617170171701717170171701701717017170171701701717017017170171701701717017170171000717100717170171717170171701717017171701717100071701717100717171717171717107171071717017171071071701717170171701717171071071717170171717017100071717170107100717171710710071717171000000071710710170000171071071710170017017017170171717017171717100710717100071071000000000000017000101617017000000071017007100000000071071000710000071710710071000710710007171710710717171717171710007171710710717171710071071717017017170171701701701700710017017170710000710000007107100000007171000071007100016107107107107107171717011617010717171717100700171717170171701701070001700170017001701700170001
Teste11,06,5914,10000000000000000000000000000170000017000000000017000170000001700170000170170017017001700017170001701700171711177117171710071717171717001070001717000000000017170007107117007100000000006101000700110761001701006110717170170170016110610017711701700000001060101700000000017170001717171070017170160070171117171610007101610161070077071001270010017000000000071717017107100710017001071706700000711260110610017117071071007017171717170107171701701701700770710001100727171000710017071000717171717170170170100611700007707171711270700207171071007100177117711600060000012007171701071070171717107006071071110007101700170000017171071717171701701700001700000000071000710000771200701070017170171717000071000716001001710001710710071707170117017000000000000000071000701710701001701701071071701701717016010000000710007171000060000110007001710710000017000001701717000017000006710711010710710170000017000000017000000000017710000007171007171061707111071710170000000000710000071701700001701000000000000000000000000000710717171700017106171171000170000000071701700171707107110000000000000000071007171717017017000100000000000071000071710717100710717170017001771070117160011071007100007107171717161007000071117100071700170000000116100071700000711077011000701000007100710717000000006071210710071000071710007711000077710110777010710110701007107100717171071071717170717101777002017001717000171611071071701007010007071771601717101101701015720171000617011710000000000071071070700716111270611710007100710007107100710000717716161217711070071001771717107171717170170000000000000707001700000000007107100071000007100000000000000017000017001710700000001707100016270170000000071000061011100007070071000000000000000000000001712701700007070000000000017000001700000017001161020700011600061717001717010700017170000017000000000000000000107001117001070770001077100177011707100000070100071011000600017177270000710710071000000011010710706010700000170000000000000000110071771717071000000000000000000000000007017100000101000000061627000000000000017611611000701171101700000716010700000000000000000000000000000001000117707010700001070000000000000017000000000000000000000070207171100617000000000000070100070100000702700000101170700071700000000000000001700000000000000000001070000000000071710000701000000071710710000711002711671600017000000710710000710710717100710071007107100071717100007010000011000070000700000717100007027717107010071000701000071000001707117007107017170000000017201071007177000077100001717100710710710070277100071070107100070100701071000701070100070260106110007010007001071007171700171717100717100071071071007107107107171710717171710717107001700010007107010070100611611070010061107010710007000000107000717116117000000070100000000007011701771710000701070011701000000007117000000000171700000010700001717000017017000000171700000017017000000001701700000000000001717000000000000000000000000170000000000000000000000017000000000170710000000007000106000000170007107100007070710000000000000000000000007
Teste11,07,3366,100000000000017100017107100000001700000001700000000170000000007270000000000000000000072700071017000000000017000170017017001717171700500107100701000000170171017171071007100710000071000007100071071000071071000007100710071000710000007100000000000170017005717101610000171717107100107101716117171717171717170171717170171710710071000000710000170000005710710017017171710710010710000000170711700017161000016101701716117000170170170010610711700161071016101007715021777170017171717171710160171717107170107017170171071717010007100007100000007116100171710000107100170005717001000000717100000000000001700000001700000170171711071000001701710710001071071577100001610071000000000000000000001700000001700000001700017000000001700017171710024210000000000017001701717100017000571717171701727000710007100007100000017000017000000000017000000000000000000000000001700000000171701717061110100710000017001070107677100017017017260170107107100727000000071000000000000000017001711511010017017170100710057017017711070017172421071000710071071071000071071071717100710717100710000007100000071000000000000000000000710710710701071007171071071071000710071000071000071717171700000170001700001701701717171000100600071710071710701007017017001700000170017000000000000000007100000101071000007101617100000007100007270000000000000717171717071771070161160125107001016727017170000000071000000000000000000017012711060000017001700000000000000115115110000710710717107017001700001700000007100161071000000000000007100000717100717171010700070001007171070116170171071717116000017170116010710717017171717171071701024101070171000000000016607270017100017100000170170170107171717017171701717000171717000017170171717170107170010710000000507
Teste11,08,8660,7000000000000000000000000000000000000000000000107001170700000710000000000171701601000007171000716010010000000010700001070000000001070000000000000000000611000000070100000000000006110000611000007010000070107026107017100000061000000107010000000000000000701000007010177100000010700701070010701000000107000000017000001610170727170111700161060000007010701077011076200070110061100000000107011606100100070107000100070100061116711167110170061100070100070000010611006110000611000007001000007010701070107071100611611006117100700000100611000701000000000000061100611000701070000001077010010701070062010006116010701107701107010001610611007270600110060001106107000010711611000061117000070027000007010000000611010700000000001070001100077717071160100000701000020707071160110770100070100020700077000100000701070001002707007010000100070000000000001070070110701070717171712760010000001107007710710070102670001070001101771007700000000011710611000007700000107611010701161161077160110000000011611600127007270006001000701070000110007010600000000000000000100107700000070100061170101070071170000000000000000000001070000170700710171700070000000001701700001701000700107017171007010002166116000001160100000000021000000611000000611000701000000000000000611177002700077010270700010000000601010006111077000100070277270717100007010000070107010770107010700000000160107010617017000000000017007100710000000000727007100000717011610007101761772010710710071000070170100001610070107611100070100000116701011600006001200001000000000000000000000107000001161161171700260000701070001160100070110616117611000710170000001070100070000000710716117111600017170106010000070170101771701000771171005201007701070100101717000107611000601100700170277170000100060100107171717711077110717171710717010707007027110700171610170170161770017110170001077107101716000051000710111106711717101600110007010701611000007107107171771707117007100717172170010771170007000116100000000771011671101717106177171000101070171710717171717070071070111610010701707100000717077007101021006702017711771001701617170717107110177101701707061110000071717010071707061000111761117171107107700000000710101701700026161777011107107171000170006160001710017000111601000000107170771711070171177000000100710107100000070170000671617171001017007001010701701171717000600000010100100017017717611070207107010700077107100117011070071627100070116177177001071001017170107000071017000107010700707617110110006001017100100710017700007710001017171007170010700000770101000001717000170171700007270000610000201771071000070077100216171700000071161710000600711106001007711110007170727001770710007120700107017170000007171000070700710127701700710207170711700000000011717171077170771717171717001717000170011070700727000700701100010267111701717707171100100161771710170000000000000707007110070000011100070077171117017170001700707711700117116100001700017000170000710700001771700710000070701070107000100001070100070271071160011000000070710011700007100007007072007000120177007700111070000000007100000710600000710120700061010000107071617011000000000000000000000061701600010070017100701710107171707107171710000001007100160000000000000007712710700000011000007002611700770001700110000000001777011070100770170170000011607010701006001106011000700007010020710700107107000070170100001171701617001010000777270017011007100701700001717107070717007100000007011017170001772016017000000011000717100710710600101717160177101070017071000001017160711000107011717171701001077011707001717000071721617007010000007100071601700127017001700000016700001026100710710617100717170000007001717717117100771700171717107000001717107000710000000170011060107011601020700770171700001700017000000000100071717170107010010107006116171701701700170170170000101040111100000070070170010200100000771511000106701007017000001700001771170000171100000007100170000000000072772707110000006100010700101070267000716170170000000000720701100007717000001071070120070071010700070010710007010010701717016101017700100177170717001717111610170000007007100070007000107017170000000000001101701071771710070007000000000000010617100000110000717101771771700000010011770010710161601100000000070001007171010071700001070007011710070000010707000007000107000000000000000000000017170010700000000000000710007101071011700071617001700710000000010701070710100700000017171071160171717170010010171700007002071000710000770110761000
Teste11,09,8564,1000000000000000000000710071767100071016171007017100710070010711707010007171700177207107107171701701017701701710070001700017000710000000001700007100071007107100071007100726100611142017100717210000000016270000000000000001700000000000000000000000007100000000000126217024200266210600017170171710711600000162700001771071000007177117100716101007010070100000000717171000717710100007711007707007170171177017000171700107017011716072701701177017010070017000117700000017717276127701717017711702512421700024202421702150021710000071000000710000071000007100000000000710000000000000007100000000000000710000000000000000000000000000000000000000000000000017000000017000001700170017017017017017170017017011700070007700071007011061170000717071170700611771016110001700000000000000000000000000001700000017000000000000000000000000000000000000000000000000000071000000000071000000000000710000000071000000000710000007100000000001601001100171070017171717170170061241001710011710010071000071617017000000000710000000061161171700171700010611716110710706110107001700761007171717001007016111607101610100161717161001701627016270001700000000007106110717017017170161000251071071007100210000000000000710000000000000000000000000000000000170000000000017000000000000102007107100717171717017170017017017001701700170177101700000000701000007100071701007100521710070000161261071071007171000700100771107000170106117177100000177771717170000107000017107162700000001700001700000171700710171626270000017170000177117710017000007101602700710070171071071717170170170017000710161000717111100000000000000000071000000000000000000007100000000000000000000710000000000000127116170010717017017000170170000000000000000000000006000071017116010010171071717011717171611600161007100000007107106117701242107001701061026161170017107017106010017015217116161711701717001771077070010700710017170000000001717001701070000000017017000007101711600170721510001610000711700125016171071171610071014211701771000710710701071071161071701716117071007107171717102010000000000000000000000000000000000000071000000000000071000000000000000170000000000017001700017017000170017001062700170017017001700170017000170000011171717171717017000011510001700000000000000000000710000007100000071000000000007100001511000710071000000710007010717100710717171701071061107170171167117711717107176217100070171077110701716150000170001701160170001707111601070000170016270017727016100071001701610000011601167100000710007171071017000007100017710071710710711771710061107100000701701710701700170017001711271711601717171717171717171717171701717107017170170107170017017171611701701070017710000017000170710000017000070100001700710000771100000000000710700100710700100710000715217017100710717170100501617010700116107000110600170107001016001700001016017017000117610000001700101601700170000071000117700000000170000000000000000170000170000000007100000000710000710000071000071007100710001200001700071241124110007100717001710712420716101710710070017171717017171071701070000170171610171710701700000107170171717017611017171717177117001700177100000607710007101061001070000010707100000277171077100071000100617101611061161710710001707107171007017171016000017170107171717170171070017001717001717000001700000000000000007116171110000001160017000017001700017001700017000170017001701701700017120170017000161172662071002411267001710717000017107017171716117000171151000000717100001700000000070171170001700016171717177111771000000001700060110000000000000701007171000000700100000710071070607170107170171717107000010161071700001170700017017010701700017170011007717017017170107170001700170017000000017000000000170170000000000000000000071017071000000007100710071700277007121071000000000071000000071000000000000000000000000000000000000000007101772701217017017000016100000071257271007072717017017177100171627170000071000161710000170720610001600100007100710007010000000007171071000007100717100071070100000007017107171061171071717760001711600000100701710161700010016170001070000000017101077171717170001070171700017107000017000107710170000017000000000000000000726117161000710007100071007107100000071701771161024202107100000000000710000000000000000071000000000000000000000000007100000000121701700000002420266111700717171717000171771017017170000000000000000000710000017007101700007100007100701710000007107171000726270007107
Teste11,10,12370,10000000000170000072701770117017770070177110707101070170007110007710000017071170277071007171071117716100710071001006170171717100007110007710007100070017170171711000610701717171711771717017170107171717100007107171071717170170017171701701700170170170017017170001701700017001700170001700111100710710071007107711114720111472171701071717171707100001071701717177171711701701070170071001701701771711701717017711717007017117000161700100170017001700700100017001700000016117717711710001700170070100007107100070017171700077070171071717010000071717117000710701007270007171717107171001160000000007171710717010701000017070017171000000717171701717017107100000700170170010717000017001000610717117017711716110611700010601177110611771177171170161710161016107171016010701710701717171701700170170001110701070110061711610717100071016171000710007107100710007100071000000000717100011100007100007100710710710000717171717171061117412107017001717016001000017001611701700070171161710000161071717170000072007171000717000107170717270171000710710071700000000000070010101600171717171717116107006101170171717017171717000727017000000017171717717101701701701700170000000076171700001717000000001701717070107110007017161106171710100071771710007117711071610007171017007101170161700000000001771010700071710177011771711771717171071160107010717100710161717171717171717170107017170017011770001701717171700001700170017007107101077107017211700017170171717170001717017170170017010701717171701070171717171717017171717171717171701717001710701070121007100007100071007100710710717171070171711256001170171707010000000711771106161171000071001771717170000171007071171701710160010160171710167171001717000017170001717071001701717171701700000000017017170001700000727171700017007100107170171771000000161177270717101717710000007770000001070717017101007000017100701617100107100707107101070717171717100017117007001700017000717110700000007100001070701071177010001061620007171710711617171701070171070171717000017101771700171772717177271717000017000017727170017176127727727724202617100151112700170170171717017170017010701717170171717017001070171717170107017171717017170107170017010701717121007100710071071710071717206620107100071700001700177171017001671010016117071070100717171701717107010700001717171000700001177171717000017000170170710000017171717000017000000017170001007107000170000171717017171717010701717170000017000177700701710717170277000171070000017171701071707101717100071707110710717017007100070011070107001070017007116101727071610000000171077171001617100070170001717171717010161071700000171700017000001700170000170017017000170017071177172771017072772101717171717171071071717171070171717107171070171070171717171717017107017170171701717170171071712100710000701071072141027770117170161017711701716110707171070117717171016000170000171717000007161277270177270611000170007117016100001071701070000710001701700000006101017170017700271700707007107170177117010717710071000000071107000000100007701710001610100700007110071707100071711000771717010711600000106020160611017007107117717100072610071007100710071174121000710012166710011000171701700170171701700170170170017017170001717171701717017001717170171717017171700171701717170171717170001717170107017171717017171717170107017171717170171710717171717171717171007171071710071070100007100071161000000000000001617117710161010007107107717177177170177117000001017701007171700000710710071700716171007010711511171710717171717171701710701071717107170107171710071717107171710717171717171717171717171717171701071701717171701070171701717017170170171717017017017017171701717001717017017170170171701700010701717017017017017170170170170171070017101171017010770101701611701700071177000702517011700100011701071170000171717000006117711771070171070170000107017017007011610000071070117000071000710071000000710000170000706111000000071000071007070717171700017000710171070711672027060161010160000126107107170001770010000071007107101601710160107017107017000170177010000071110066001100000007100070171711067110061171061107170171721171701701717170171717017010701717171717170171717171717171717171717171071710717171717107107107171717171011107170171061171006117711070017710161177100160117710161000000071711771177000101601710701717007117170170001701700000071171707207006110000000007100071006110171700017000170000071107177107100170000611170071071000007020752100170000617110007107100007700701701610161701161171601071001701700007171070171000071710071070101611060170017100016170107171710001771717100160720070017100070107000017171621601077270177100000016101700000000710000000071161710727710070107002707017171070161111170107017171701717170170170171717171701717170171717017170170171717017171717017170171701701717171717170100271277000701100700161000000717171170007170107170107170171717171717017177710700000001171000610171001000171701701610116116116027061277070107001700017017170170001700000071000060012051100000071007100015110721751277171000710000017701017000061171000710007161101717000611007261710000007100000070017160717170710170700170100000071717017170117161161000000170717010701000711771717170001071171070711770011067271710151171717000101610107711672772077110017700017000017001177116000171700001700016107270000170010611061000071161176110007171701071701701700170017002117017171701070170107170171701717171717170171717171717017017171701717017170170170170170171717017107171170070001071710710071000710071000071000710000710177171177100000071000071000007100071071007171011170001611061170000177010710160171000717171717171717170171070171700017017170001717171700001070171717170107000017010700001717711070000170171700017017007011070727000170000017000000071072700001610000000007100000106010000061100000001627007711000001700000710017000710007100000071760717107100710007110077100071000700011006100170710710071061110707116162007116000170001701171617170017171711177710161700107017720717000000017000100070170170017010070001701700000000170001016007100017000000000171717000072771000000177172771071000007172771710000012170170170017001700161170170001700001700170000177117001700170071161170170016171071170170007010000000170000070720717171000710161707270107107107107007101710701000700017001700701170107171701717001700701001700170017701727017000171700017771
Teste11,11,4560,700000000000000000007100000001172617270000070100161071000000000710000000711700000170000000000710701710717007106017100700161177110610070001010600001701717000000000000071000000170000000000000000010712010770000000170001070000000000000017000170000710000007010071071070261701700010700000107711700000007100010601007100000000170000000000710000000717100071071062010070000007000010007170117700116107010710710717171007000017170101600100717100700171071701160171007107001277610010700116010000016101700010600616101700017100001071000000171701701717010710717017010701710701717170001717171700000107017017107017107017171070001177171170000000760007100000000000000010717101717010071000000000107000000000170170000000000170000170000071017000000000000000000000001707101700007100170000000000000017170017001700170170171717010717000671701071000061171000000001160017100171071006127071727070270000717117710071000000710071000071071000710000000071071007100000710000000007100000000000000001717001700006061717100000000010701710710710000107100170170171710717170171070171717171710717001071071071071000000000710000000001700000000066171007100017170171071710070270107107100170000170007110700001716101700001610171611070001717000170171700171700170007117017000007100000100717710610170707017017171717171710717100071701071710070170171071717107017171071701710000071711771177100000000007116100017170100000010710000170170076007170017100170071007010000000000000017017000000017017000000010700171071251277262700017017100710000107100071060770000000000000007010001700000000000000000000000171700000000017000000170017000017000170000000171700171071701016110000000000000000170171700171071000170170007777017107171611071727000007100000710000007100071017171700000017000000000000011600000000000000001700000000000000000017000000000001160170107170006012001000710000000107001070010070777071000017170170171007171700100710071000000001700000070270000000000000000000017000171070010100171701701701000710071157700107017000107017017171701007100007100710007010071000000710071007107170100071007106110000710000000071000000177010001700000000007117711700000611161710071007010071007026171007100717010000007100007100000710000071007171717171700000010610170170000001061026001071710710000171016610177116170100071071007010007001070017000107000000170001700001
Teste11,12,5636,7000000000000000000000000000071000007270000000710001700000000000711610010700001700000010700170001070170010717000006700001007010000610100071000000116000170100107170100701000070100006110000000070100000000717100000070100710071007100071710000071071000701000070100000717100000000070100000000000000000000170000171707106707017010000000000001701071701071710000100701017017000171701070107017001070171701070170107170001070171007010071710000000007171000000001700000000000067071710710710171610107010611071007010000100701161000000000170007011070000001700000000071106010010771171700001700000017161107001700001070710071017000000071160100007101000070717177020707070010700017011600170116017010701000070171070170107171701700100700107170001071710717000107171161007107100000701000007116100007117717116110700100000000017100711701610161161760717170001710000000071071710000710000000000000001070071000000001160000000000170001160170110611000000000001700107010070100001710710070107607007100000000000007171000000071000000000000000000000000000170000000000000170000000000000170170000170000000000000017000010701701071711601100000000071000000000017001717001701070100000106100000760071701070171611070171170000007010000070100000007010000710170107000000727170000000000710001070000000000007100000000000000000000000000000017000000000000001701070017010700077012001000701000000000170000100700010070060070701000001700106116110711600107071100061100071000071170710000000000611000000000000000000000000072070000170107001001000170001160011600010007011610067070001700170071100700001061107024210070100000701000611000070100710007100071007010070107017100007010070106110000701000000000070261000000007010000000000000000007100000000000007100071710070100061001007026171000611000611000611071000071007100071710000000611000000701007017010717000000711717000000106100000001061010707110710701061100000100070700000070170116100701160171160001000700010700170000011600000000001700001700000000000000000000000000711601000000000101007010000000006110000000701000000000710710000000070117000000000000000000000701070171717170007010770100700010601106000127601007000010010600727000107170000000000000070100000000000000007100000000000000170001207110061707100000116000001700000000000000000000000017000007010000000611000701007106110006100107000017000000017000000000000070171161106010007010000000007117711610000000701000000071160170100007017010701010006100000070000001000701070100700100710700170100701160170100717000720701077201770017107170100700011600171070107017010070116000102767100010070017171000000710000000010600060070271610107010000017010000000017000107001700010070107017171700107017017170170107000000170116017000000001701160001717170107170001007010700001007010000071177116100670007100710000000000072700170107101611070100710710000000001070000000000007207000000000000000170000000000000702
Teste11,13,4438,10000000010070017011716077000000017110770017171207711700701071017171611160101600701720000006107070171700000011017161070700000017710011007100770001026017276110000701071010700170711070017700701700000000000170170000000726117110007700000000171772070001710717170101017071001161006116070000000000000000000000017011600000000001700000710610100001701700000170000000007100071000000710710071007171071710070001710000000071007100000017717017100017000170000000171270060071716116107117100001716010717010710717170277107107001717107172601007171717017017171700171071000000717107170001610171771107717116117100071725116011770010010710007100071000711700000170110670710071001160711610710027060100717010107710010700000017711717717116100011777107116017011000600001017100600161171007611000010701277276107170011071051000000721716007107010177270000000000017016161017077117001700107017171071026700171000002100071007107100000007107100611070100061107116010710007100710071716171700016171617000000000710000000000070270710762100710007171000701611071001611706120010000000000017001000171707170171071152610727000171070000070117017161007171007107010521061710101701610611070107001061010716117171717171777111701611701671720001771016051001215271071107170100710717700000717200170070100000772152017167100117171717177007271017161000776101215200000007007101161170772000701070600126116210076100001170010661110710000760100002710001716711710700010001000717066171100710170112411760010101017061727171706100262170701071067171010171700727017170661111061010107116006101017107017006101017001717000007001116100077712717000007106721610621107000160071270171700007107772171771117000000010171777717170170001177000077110116127016711010707270000007700170102077712701701670010100000017000007001600000771717010017107110071100061010000007701701207601117000071000600721177010170610100000000007770107010701107000717100107116000000071170001100717276170110000061171060170017717161161107071027171717007010011716010106017011007170017176177100071117016207000011071071061017700170161001015110171017171016107170007207710071006171270000015001100710610716010070161010617017170017170000000011617171270617001700000017107171710117707170017017001141210007717012010076101510700017000000171100000016
Teste11,14,6950,7000000000001717000000710000177171001700000070000270061010170076217171701015011071717171611717000170161001700017000170000001771000170000000001701700170171710717001070171617701077120010701771000000000007010777161717210000171170000000000000007017017171071000000017001007006717007100012771017000001000000071071070171717171717171070171701700170170770000710117100001710000710000000000071717107017170170170171070017001610600071717112707071110717107171000710170000000700060000001271000717001161070171701710071707707107101270717117017000000017170107171071701717001717000170000000000000000071000000700110717171700171070171701700071007100061700011071007117171071000717070171000170170000000000000007100007107017107171001701717010710701717017170170170000000007171000710000077000011007171700107100000001700000001717171700000001700060710007217100071000001700000017000000000170000170000000710710000717100070100610671021000700100170000000000000000710007017017000017010000000000000000000000000000000710717107171700161107177100100000001700007100007000170171716171710107270007100017000071000710717010701701700001071000000000000000007107171071071007107171700170170170710701010600100100007171000000717171710700710717007011171071007171700001610000100000710007161000071010060101071070100000007100710717000071170717610201000071000710710007170010000077701101077070107161201007010071071007171007010071710717171771717101060077111010700171701611701700100717170100717100071771700707171717110101717101741110010000716017101000071000000000710710716170717002101671100710071007107100007100710710000070070061021061017000711700007107011601717171717170000170000000007170611701700000000007171000007171000000710000000000000000010700000017017107017000000000000000000017170000000000717277161101100007161707100000000000000000000000000000011170017001600070000000000000000017017000017000000100001107000107007071070017170171717000171700000001700000000000000000000107000012070017107716000010700711700710000000000071071711770100111771600017170000000007100710071000000000110116001161777010700000001700000000000000000011000717717171771710017000000000000000000000000717170100000100100000000770000170000000000000160160110000701000101170000000007701070000000000000000000000000000000017000100027007007010700000107000000001700000000000000000000000000000000007010116010001077000000000170000717010007100000717027000000010117007000070000000000017000000000000000000000170000000001070000000000000007010000007010000000717100701000000001010100770070000000000007107100007100710717171000710710007171000007171701000000611000000011000000700007000000071000007010000701070100006110000701000007010000001167010116061100070171700170710170011017100717106000000771016100107010007107107100061100006111167010061100701000701000070107172770107171000701006110070100070100071771100710071717170017171071710071710007107107100710071071071710717107010717171071710070161161170100006110061100006110070161100611710701006110070100070000000171717711770100000017711611611601000000000000701000170071071017701717017110701000000000000000000170000017170000001070000010700000170170170000000107000000017017017000000001701700017000000000000017170000000000000000000000000000017000000000000000001700000000000000000170161071000000000070001006000000000160171007100007170700710000000000000000000000000000071000000000000000000000000000000170000170000000000170000170000170000001700170001700170001717001700170001717000171700017017010711115011717170100071717171710701701717000010
